,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
101,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.02,0.5,0.3,0.2157962399284259,0.6980410765910012,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
102,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.02,0.85,0.9,0.1822675275776416,0.7315697889417856,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
103,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.02,0.2,0.89,0.1446557851506827,0.7691815313687443,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
104,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.08,0.9,0.02,0.9,0.2,0.3176374655880637,0.5961998509313633,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
105,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.1,0.05,0.6519139374367766,0.2619233790826503,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
106,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.3,0.5,0.4864631716831807,0.4273741448362463,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
107,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.9,0.85,0.5734250502410879,0.3404122662783391,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
108,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.89,0.2,0.7162557783763998,0.1975815381430274,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
109,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.1,0.05,0.85,0.2,0.9,0.33192150389774,0.5819158126216871,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
110,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.1,0.05,0.5381668758012014,0.3756704407182256,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
111,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.3,0.5,0.3485880076202776,0.5652493088991496,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
112,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.9,0.85,0.4366067045084978,0.4772306120109293,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
113,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.89,0.2,0.6438610914391232,0.2699762250803039,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
114,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.4,0.48,0.12,0.2,0.9,0.2334865625467417,0.6803507539726855,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
115,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.9,0.08,0.02,0.1,0.05,0.7542517972634067,0.1595855192560203,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
116,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.9,0.08,0.02,0.3,0.5,0.6980410765910012,0.2157962399284259,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
117,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.9,0.08,0.02,0.9,0.85,0.7315697889417856,0.1822675275776416,0.0861626834805729,1.0,1.0,1.8413453193716864,500000,False,0.0
118,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.9,0.08,0.02,0.89,0.2,0.7691815313687443,0.1446557851506827,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
119,-2.0,0.841344459416971,2.866515719235352e-07,3.0,0.0,0.9,0.08,0.02,0.2,0.9,0.5961998509313633,0.3176374655880637,0.0861626834805729,1.0,1.0,1.8413453193716869,500000,False,0.0
120,-2.0,0.0,0.0227501319481792,0.0,0.33,0.05,0.1,0.85,0.05,0.1,0.0423210048126591,0.0423210048126591,0.9153579903746818,0.9860340684118224,0.9860340684118224,1.067614942271717,500000,True,0.0
121,-2.0,0.0,0.0227501319481792,0.0,0.33,0.05,0.1,0.85,0.5,0.3,0.0423210048126591,0.0423210048126591,0.9153579903746816,0.9860340684118224,0.9860340684118224,1.0676149422717172,500000,True,0.0
122,-2.0,0.0,0.0227501319481792,0.0,0.33,0.05,0.1,0.85,0.85,0.9,0.0423210048126591,0.0423210048126591,0.9153579903746818,0.9860340684118224,0.9860340684118224,1.067614942271717,500000,True,0.0
123,-2.0,0.0,0.0227501319481792,0.0,0.33,0.05,0.1,0.85,0.2,0.89,0.0423210048126591,0.0423210048126591,0.9153579903746818,0.9860340684118224,0.9860340684118224,1.067614942271717,500000,True,0.0
124,-2.0,0.0,0.0227501319481792,0.0,0.33,0.05,0.1,0.85,0.9,0.2,0.0423210048126591,0.0423210048126591,0.9153579903746818,0.9860340684118224,0.9860340684118224,1.067614942271717,500000,True,0.0
125,-2.0,0.0,0.0227501319481792,0.0,0.33,0.48,0.4,0.12,0.05,0.1,0.0423210048126591,0.0423210048126591,0.9153579903746818,0.9860340684118224,0.9860340684118224,1.067614942271717,500000,True,0.0
126,-2.0,0.0,0.0227501319481792,0.0,0.33,0.48,0.4,0.12,0.5,0.3,0.0423210048126591,0.0423210048126591,0.9153579903746816,0.9860340684118224,0.9860340684118224,1.0676149422717172,500000,True,0.0
