,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
58,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.5,0.3,0.4498212976755036,0.4498212976755036,0.10035740464899284,0.9999999999999999,0.9999999999999999,3.0743873838220392,500000,True,0.0
59,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.5,0.3,0.49710686917547664,0.49710686917547664,0.0057862616490466775,0.9999999999999999,0.9999999999999999,3.9317496041554625,500000,True,0.0
60,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.042593257230096146,0.042593257230096146,0.9148134855398078,0.9999999999999999,0.9999999999999999,1.0682503958445375,500000,True,0.0
61,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.3204564990214756,0.3204564990214756,0.35908700195704873,0.9999999999999999,0.9999999999999999,1.9256126161779608,500000,True,0.0
62,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.4,0.4,0.2,0.9999999999999999,0.9999999999999999,2.5,500000,True,0.0
63,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.4498212976755036,0.4498212976755036,0.10035740464899284,0.9999999999999999,0.9999999999999999,3.0743873838220392,500000,True,0.0
64,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.49710686917547664,0.49710686917547664,0.0057862616490466775,0.9999999999999999,0.9999999999999999,3.9317496041554625,500000,True,0.0
65,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.042593257230096146,0.042593257230096146,0.9148134855398078,0.9999999999999999,0.9999999999999999,1.0682503958445375,500000,True,0.0
66,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.3204564990214756,0.3204564990214756,0.35908700195704873,0.9999999999999999,0.9999999999999999,1.9256126161779608,500000,True,0.0
67,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.4,0.4,0.2,0.9999999999999999,0.9999999999999999,2.5,500000,True,0.0
68,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.4498212976755036,0.4498212976755036,0.10035740464899284,0.9999999999999999,0.9999999999999999,3.0743873838220392,500000,True,0.0
69,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.49710686917547664,0.49710686917547664,0.0057862616490466775,0.9999999999999999,0.9999999999999999,3.9317496041554625,500000,True,0.0
70,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.042593257230096146,0.042593257230096146,0.9148134855398078,0.9999999999999999,0.9999999999999999,1.0682503958445375,500000,True,0.0
71,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.3204564990214756,0.3204564990214756,0.35908700195704873,0.9999999999999999,0.9999999999999999,1.9256126161779608,500000,True,0.0
72,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.4,0.4,0.2,0.9999999999999999,0.9999999999999999,2.5,500000,True,0.0
